rundate,this_period,foreign_region,foreign_country,UK_airport,foreign_airport,total_pax_this_period,total_pax_scheduled_this_period,total_pax_charter_this_period,total_pax_last_period,total_pax_scheduled_last_period,total_pax_charter_last_period,total_pax_percent
11/06/2021 12:23,202104,WESTERN EUROPE-EU,AUSTRIA,HEATHROW,VIENNA,4909,4909,0,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,AUSTRIA,LUTON,VIENNA,555,555,0,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,AUSTRIA,STANSTED,VIENNA,864,864,0,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,AUSTRIA,MANCHESTER,VIENNA,280,280,0,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,BELGIUM,HEATHROW,BRUSSELS,5321,5321,0,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,BELGIUM,LIVERPOOL (JOHN LENNON),OSTEND,40,0,40,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,BELGIUM,MANCHESTER,BRUSSELS,1817,1817,0,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,BELGIUM,MANCHESTER,OSTEND,0,0,0,48,0,48,-100
11/06/2021 12:23,202104,WESTERN EUROPE-EU,CROATIA,HEATHROW,ZAGREB,622,590,32,224,224,0,177.678571
11/06/2021 12:23,202104,WESTERN EUROPE-EU,CYPRUS,GATWICK,PAPHOS,397,397,0,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,CYPRUS,HEATHROW,LARNACA,3631,3631,0,1919,1706,213,89.213132
11/06/2021 12:23,202104,WESTERN EUROPE-EU,CYPRUS,BIGGIN HILL,LARNACA,5,0,5,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,CYPRUS,BIRMINGHAM,LARNACA,0,0,0,116,116,0,-100
11/06/2021 12:23,202104,WESTERN EUROPE-EU,CYPRUS,BRISTOL,LARNACA,0,0,0,121,0,121,-100
11/06/2021 12:23,202104,WESTERN EUROPE-EU,CYPRUS,EDINBURGH,LARNACA,0,0,0,382,382,0,-100
11/06/2021 12:23,202104,WESTERN EUROPE-EU,CYPRUS,MANCHESTER,LARNACA,0,0,0,745,745,0,-100
11/06/2021 12:23,202104,WESTERN EUROPE-EU,DENMARK,HEATHROW,COPENHAGEN,4078,4078,0,999,999,0,308.208208
11/06/2021 12:23,202104,WESTERN EUROPE-EU,DENMARK,ABERDEEN,BILLUND,111,0,111,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,DENMARK,CARDIFF WALES,COPENHAGEN,27,0,27,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,DENMARK,EDINBURGH,BILLUND,19,0,19,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,DENMARK,HUMBERSIDE,BILLUND,170,0,170,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,DENMARK,MANCHESTER,BILLUND,12,12,0,97,0,97,-87.628866
11/06/2021 12:23,202104,WESTERN EUROPE-EU,FINLAND,HEATHROW,HELSINKI,5080,5080,0,3609,3609,0,40.759213
11/06/2021 12:23,202104,WESTERN EUROPE-EU,FINLAND,EDINBURGH,HELSINKI,133,133,0,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,FINLAND,MANCHESTER,HELSINKI,529,529,0,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,FRANCE,GATWICK,PARIS (ORLY),101,101,0,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,FRANCE,HEATHROW,CHATEAUROUX DEOLS,0,0,0,58,58,0,-100
11/06/2021 12:23,202104,WESTERN EUROPE-EU,FRANCE,HEATHROW,LYON,0,0,0,103,103,0,-100
11/06/2021 12:23,202104,WESTERN EUROPE-EU,FRANCE,HEATHROW,MARSEILLE,0,0,0,193,193,0,-100
11/06/2021 12:23,202104,WESTERN EUROPE-EU,FRANCE,HEATHROW,NICE,3315,3315,0,1138,1138,0,191.300527
11/06/2021 12:23,202104,WESTERN EUROPE-EU,FRANCE,HEATHROW,PARIS (CHARLES DE GAULLE),16903,16903,0,3578,3557,21,372.414757
11/06/2021 12:23,202104,WESTERN EUROPE-EU,FRANCE,HEATHROW,TOULOUSE (BLAGNAC),0,0,0,135,135,0,-100
11/06/2021 12:23,202104,WESTERN EUROPE-EU,FRANCE,BIGGIN HILL,NICE,2,0,2,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,FRANCE,BIGGIN HILL,PARIS (LE BOURGET),0,0,0,1,0,1,-100
11/06/2021 12:23,202104,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,CAEN,92,0,92,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,CLERMONT FERRAND,86,0,86,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,PARIS (CHARLES DE GAULLE),1704,1704,0,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,FRANCE,BRISTOL,BORDEAUX,96,0,96,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,FRANCE,BRISTOL,LA ROCHELLE,83,0,83,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,FRANCE,BRISTOL,MONTPELLIER,45,0,45,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,FRANCE,CARDIFF WALES,LORIENT,72,0,72,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,FRANCE,DONCASTER SHEFFIELD,PERPIGNAN,59,0,59,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,FRANCE,DONCASTER SHEFFIELD,TOULOUSE (BLAGNAC),105,0,105,0,0,0,0
11/06/2021 12:23,202104,WESTERN EUROPE-EU,FRANCE,EDINBURGH,PARIS (CHARLES DE GAULLE),482,482,0,425,425,0,13.411765
