rundate,this_period,foreign_region,foreign_country,UK_airport,foreign_airport,total_pax_this_period,total_pax_scheduled_this_period,total_pax_charter_this_period,total_pax_last_period,total_pax_scheduled_last_period,total_pax_charter_last_period,total_pax_percent
25/09/2019 15:41,201907,Unknown,Unknown,BIGGIN HILL,Unknown,194,0,194,219,0,219,-11.415525
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,GATWICK,INNSBRUCK,4769,4769,0,6605,5270,1335,-27.797123
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,GATWICK,SALZBURG,8857,7432,1425,8530,7205,1325,3.833529
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,GATWICK,VIENNA,28618,28618,0,31942,31942,0,-10.406362
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,HEATHROW,INNSBRUCK,3843,3843,0,3895,3895,0,-1.335045
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,HEATHROW,SALZBURG,0,0,0,2217,2217,0,-100
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,HEATHROW,VIENNA,82561,82561,0,83723,83723,0,-1.38791
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,LUTON,GRAZ,365,0,365,269,0,269,35.687732
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,LUTON,SALZBURG,0,0,0,49,49,0,-100
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,LUTON,VIENNA,5625,5625,0,6069,6069,0,-7.315868
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,SOUTHEND,VIENNA,0,0,0,2982,2982,0,-100
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,STANSTED,LINZ,0,0,0,3073,3073,0,-100
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,STANSTED,SALZBURG,6448,6448,0,13034,13034,0,-50.529385
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,STANSTED,VIENNA,19259,19259,0,7777,7777,0,147.640478
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,BIRMINGHAM,GRAZ,0,0,0,344,0,344,-100
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,BIRMINGHAM,INNSBRUCK,757,173,584,670,0,670,12.985075
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,BIRMINGHAM,SALZBURG,1407,77,1330,1277,0,1277,10.18011
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,BIRMINGHAM,VIENNA,3146,3146,0,4129,4129,0,-23.807217
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,BRISTOL,INNSBRUCK,422,0,422,693,0,693,-39.105339
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,BRISTOL,VIENNA,2737,2737,0,2751,2751,0,-0.508906
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,DURHAM TEES VALLEY,GRAZ,0,0,0,50,0,50,-100
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,EDINBURGH,INNSBRUCK,569,0,569,571,0,571,-0.350263
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,EDINBURGH,VIENNA,4603,4603,0,7275,7275,0,-36.728522
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,GLASGOW,LINZ,0,0,0,195,0,195,-100
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,GLASGOW,SALZBURG,749,0,749,838,0,838,-10.620525
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,GLASGOW,VIENNA,0,0,0,147,0,147,-100
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,INVERNESS,LINZ,0,0,0,103,0,103,-100
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,INVERNESS,SALZBURG,0,0,0,64,0,64,-100
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,INVERNESS,VIENNA,0,0,0,289,0,289,-100
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,LEEDS BRADFORD,INNSBRUCK,589,0,589,681,0,681,-13.509545
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,LIVERPOOL (JOHN LENNON),GRAZ,0,0,0,121,0,121,-100
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,MANCHESTER,INNSBRUCK,640,2,638,1312,0,1312,-51.219512
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,MANCHESTER,SALZBURG,4134,0,4134,2601,0,2601,58.93887
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,MANCHESTER,VIENNA,11067,11067,0,10813,10813,0,2.349024
25/09/2019 15:41,201907,WESTERN EUROPE-EU,AUSTRIA,NEWCASTLE,SALZBURG,1208,1208,0,1084,1084,0,11.439114
25/09/2019 15:41,201907,WESTERN EUROPE-EU,BELGIUM,GATWICK,BRUSSELS,0,0,0,942,942,0,-100
25/09/2019 15:41,201907,WESTERN EUROPE-EU,BELGIUM,HEATHROW,BRUSSELS,60830,60830,0,61156,61156,0,-0.533063
25/09/2019 15:41,201907,WESTERN EUROPE-EU,BELGIUM,LONDON CITY,ANTWERP,0,0,0,3627,3627,0,-100
25/09/2019 15:41,201907,WESTERN EUROPE-EU,BELGIUM,LONDON CITY,OSTEND,0,0,0,71,71,0,-100
25/09/2019 15:41,201907,WESTERN EUROPE-EU,BELGIUM,SOUTHEND,ANTWERP,1693,1693,0,1643,1643,0,3.043214
25/09/2019 15:41,201907,WESTERN EUROPE-EU,BELGIUM,ABERDEEN,ANTWERP,0,0,0,508,508,0,-100
25/09/2019 15:41,201907,WESTERN EUROPE-EU,BELGIUM,BIRMINGHAM,ANTWERP,0,0,0,601,601,0,-100
25/09/2019 15:41,201907,WESTERN EUROPE-EU,BELGIUM,BIRMINGHAM,BRUSSELS,10427,10427,0,8230,8230,0,26.695018
25/09/2019 15:41,201907,WESTERN EUROPE-EU,BELGIUM,BRISTOL,BRUSSELS,0,0,0,5704,5704,0,-100
25/09/2019 15:41,201907,WESTERN EUROPE-EU,BELGIUM,EAST MIDLANDS INTERNATIONAL,BRUSSELS,0,0,0,2838,2838,0,-100
25/09/2019 15:41,201907,WESTERN EUROPE-EU,BELGIUM,EDINBURGH,BRUSSELS,14508,14508,0,13578,13578,0,6.849315
25/09/2019 15:41,201907,WESTERN EUROPE-EU,BELGIUM,EDINBURGH,CHARLEROI,7859,7859,0,7819,7819,0,0.511574
25/09/2019 15:41,201907,WESTERN EUROPE-EU,BELGIUM,GLASGOW,CHARLEROI,3205,3205,0,3239,3239,0,-1.049707
25/09/2019 15:41,201907,WESTERN EUROPE-EU,BELGIUM,GLASGOW,LIEGE,0,0,0,88,0,88,-100
25/09/2019 15:41,201907,WESTERN EUROPE-EU,BELGIUM,MANCHESTER,BRUSSELS,19134,19134,0,19182,19182,0,-0.250235
25/09/2019 15:41,201907,WESTERN EUROPE-EU,BELGIUM,MANCHESTER,CHARLEROI,18191,18191,0,16909,16909,0,7.581761
25/09/2019 15:41,201907,WESTERN EUROPE-EU,BELGIUM,NEWCASTLE,BRUSSELS,1674,1674,0,2688,2688,0,-37.723214
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,GATWICK,DUBROVNIK,39220,39220,0,36871,36871,0,6.370861
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,GATWICK,PULA,12075,6555,5520,9120,4007,5113,32.401316
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,GATWICK,RIJEKA,1021,0,1021,0,0,0,0
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,GATWICK,SPLIT,35250,32106,3144,36027,32748,3279,-2.156716
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,GATWICK,ZADAR,2629,2629,0,0,0,0,0
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,HEATHROW,PULA,2287,2287,0,2430,2430,0,-5.884774
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,HEATHROW,SPLIT,10249,10249,0,6908,6908,0,48.364215
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,HEATHROW,ZAGREB,11953,11953,0,12938,12938,0,-7.613232
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,LONDON CITY,SPLIT,1803,1803,0,0,0,0,0
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,LUTON,DUBROVNIK,3668,3668,0,4566,4566,0,-19.667105
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,LUTON,SPLIT,22919,22919,0,22773,22773,0,0.64111
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,LUTON,ZADAR,2946,2946,0,2714,2714,0,8.548268
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,SOUTHEND,DUBROVNIK,3158,3158,0,2413,2413,0,30.87443
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,SOUTHEND,PULA,2586,2586,0,507,507,0,410.059172
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,SOUTHEND,ZADAR,0,0,0,986,986,0,-100
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,STANSTED,DUBROVNIK,16844,16844,0,14297,14297,0,17.814926
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,STANSTED,PULA,6779,6779,0,6204,6204,0,9.268214
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,STANSTED,RIJEKA,3046,3046,0,3032,3032,0,0.461741
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,STANSTED,SPLIT,9367,9367,0,8573,8573,0,9.261635
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,STANSTED,ZADAR,7426,6281,1145,5798,4426,1372,28.078648
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,BELFAST INTERNATIONAL,DUBROVNIK,4287,4287,0,4463,4463,0,-3.943536
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,BELFAST INTERNATIONAL,SPLIT,2705,2705,0,2845,2845,0,-4.920914
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,BIRMINGHAM,DUBROVNIK,6327,6327,0,6575,6575,0,-3.771863
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,BIRMINGHAM,PULA,4319,1322,2997,3068,0,3068,40.77575
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,BIRMINGHAM,SPLIT,1777,1777,0,3096,3096,0,-42.603359
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,BRISTOL,DUBROVNIK,7620,7620,0,6452,6452,0,18.102914
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,BRISTOL,PULA,5200,2532,2668,5708,2813,2895,-8.89979
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,BRISTOL,SPLIT,7497,7497,0,7905,7905,0,-5.16129
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,CARDIFF WALES,DUBROVNIK,1357,0,1357,0,0,0,0
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,DONCASTER SHEFFIELD,DUBROVNIK,1338,1338,0,1358,1358,0,-1.472754
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,DONCASTER SHEFFIELD,PULA,1511,0,1511,0,0,0,0
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,EAST MIDLANDS INTERNATIONAL,DUBROVNIK,3842,3842,0,4167,4167,0,-7.799376
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,EAST MIDLANDS INTERNATIONAL,PULA,1425,0,1425,1476,0,1476,-3.455285
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,EAST MIDLANDS INTERNATIONAL,SPLIT,1411,1411,0,2446,2446,0,-42.313982
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,EDINBURGH,DUBROVNIK,7801,7801,0,7460,7460,0,4.571046
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,EDINBURGH,PULA,1445,1445,0,3453,2221,1232,-58.152331
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,EDINBURGH,SPLIT,1436,1436,0,2581,2581,0,-44.36265
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,GLASGOW,DUBROVNIK,2814,2814,0,3360,1759,1601,-16.25
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,GLASGOW,OSIJEK,0,0,0,191,0,191,-100
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,GLASGOW,SPLIT,2889,2889,0,2938,2938,0,-1.667801
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,LEEDS BRADFORD,DUBROVNIK,2914,2914,0,3110,3110,0,-6.302251
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,LEEDS BRADFORD,PULA,2213,2213,0,2451,2451,0,-9.710322
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,LEEDS BRADFORD,SPLIT,3465,3465,0,2475,2475,0,40
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,LIVERPOOL (JOHN LENNON),PULA,2257,2257,0,278,278,0,711.870504
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,MANCHESTER,DUBROVNIK,18058,18058,0,18125,18125,0,-0.369655
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,MANCHESTER,PULA,7427,4336,3091,7949,4660,3289,-6.566864
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,MANCHESTER,SPLIT,16876,14349,2527,16980,13958,3022,-0.612485
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,MANCHESTER,ZADAR,4214,3185,1029,4499,3203,1296,-6.334741
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,NEWCASTLE,DUBROVNIK,3005,3005,0,3988,3988,0,-24.648947
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,NEWCASTLE,SPLIT,2274,2274,0,2633,2633,0,-13.634637
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CROATIA,SOUTHAMPTON,SPLIT,33,33,0,0,0,0,0
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CYPRUS,GATWICK,LARNACA,33345,24207,9138,42155,32840,9315,-20.899063
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CYPRUS,GATWICK,PAPHOS,45622,35031,10591,45812,33247,12565,-0.414738
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CYPRUS,HEATHROW,LARNACA,24790,24790,0,30277,30277,0,-18.122667
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CYPRUS,LUTON,LARNACA,32324,32324,0,18949,17643,1306,70.5842
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CYPRUS,LUTON,PAPHOS,10284,8003,2281,11605,8051,3554,-11.383025
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CYPRUS,STANSTED,LARNACA,12174,10761,1413,13362,11485,1877,-8.890885
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CYPRUS,STANSTED,PAPHOS,25930,22802,3128,22451,19345,3106,15.495969
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CYPRUS,BELFAST INTERNATIONAL,LARNACA,1923,0,1923,3358,0,3358,-42.73377
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CYPRUS,BELFAST INTERNATIONAL,PAPHOS,1780,1780,0,1422,1422,0,25.175809
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CYPRUS,BIRMINGHAM,LARNACA,19546,14861,4685,16916,11962,4954,15.547411
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CYPRUS,BIRMINGHAM,PAPHOS,12621,6672,5949,12767,6404,6363,-1.143573
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CYPRUS,BOURNEMOUTH,PAPHOS,4739,3176,1563,1217,0,1217,289.400164
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CYPRUS,BRISTOL,LARNACA,9967,6197,3770,6741,3248,3493,47.856401
25/09/2019 15:41,201907,WESTERN EUROPE-EU,CYPRUS,BRISTOL,PAPHOS,9726,6052,3674,9505,6070,3435,2.325092
