rundate,this_period,foreign_region,foreign_country,UK_airport,foreign_airport,total_pax_this_period,total_pax_scheduled_this_period,total_pax_charter_this_period,total_pax_last_period,total_pax_scheduled_last_period,total_pax_charter_last_period,total_pax_percent
17/12/2019 16:42,201909,WESTERN EUROPE-EU,AUSTRIA,GATWICK,INNSBRUCK,3492,3492,0,5850,4962,888,-40.307692
17/12/2019 16:42,201909,WESTERN EUROPE-EU,AUSTRIA,GATWICK,SALZBURG,6523,6028,495,7476,6634,842,-12.747459
17/12/2019 16:42,201909,WESTERN EUROPE-EU,AUSTRIA,GATWICK,VIENNA,15803,15803,0,38281,38281,0,-58.718424
17/12/2019 16:42,201909,WESTERN EUROPE-EU,AUSTRIA,HEATHROW,INNSBRUCK,3111,3111,0,3452,3452,0,-9.878331
17/12/2019 16:42,201909,WESTERN EUROPE-EU,AUSTRIA,HEATHROW,SALZBURG,0,0,0,2404,2404,0,-100
17/12/2019 16:42,201909,WESTERN EUROPE-EU,AUSTRIA,HEATHROW,VIENNA,75068,75068,0,77553,77553,0,-3.20426
17/12/2019 16:42,201909,WESTERN EUROPE-EU,AUSTRIA,LUTON,VIENNA,5675,5675,0,5080,5080,0,11.712598
17/12/2019 16:42,201909,WESTERN EUROPE-EU,AUSTRIA,SOUTHEND,VIENNA,0,0,0,2006,2006,0,-100
17/12/2019 16:42,201909,WESTERN EUROPE-EU,AUSTRIA,STANSTED,LINZ,0,0,0,2742,2742,0,-100
17/12/2019 16:42,201909,WESTERN EUROPE-EU,AUSTRIA,STANSTED,SALZBURG,5939,5939,0,12042,12042,0,-50.68095
17/12/2019 16:42,201909,WESTERN EUROPE-EU,AUSTRIA,STANSTED,VIENNA,18042,18042,0,5739,5739,0,214.375327
17/12/2019 16:42,201909,WESTERN EUROPE-EU,AUSTRIA,BIRMINGHAM,INNSBRUCK,401,0,401,578,0,578,-30.622837
17/12/2019 16:42,201909,WESTERN EUROPE-EU,AUSTRIA,BIRMINGHAM,SALZBURG,462,0,462,830,0,830,-44.337349
17/12/2019 16:42,201909,WESTERN EUROPE-EU,AUSTRIA,BIRMINGHAM,VIENNA,3020,3020,0,2983,2983,0,1.240362
17/12/2019 16:42,201909,WESTERN EUROPE-EU,AUSTRIA,BRISTOL,INNSBRUCK,409,0,409,581,0,581,-29.604131
17/12/2019 16:42,201909,WESTERN EUROPE-EU,AUSTRIA,BRISTOL,VIENNA,2647,2647,0,2327,2327,0,13.751612
17/12/2019 16:42,201909,WESTERN EUROPE-EU,AUSTRIA,EDINBURGH,INNSBRUCK,360,0,360,478,0,478,-24.686192
17/12/2019 16:42,201909,WESTERN EUROPE-EU,AUSTRIA,EDINBURGH,VIENNA,4220,4220,0,6596,6596,0,-36.021831
17/12/2019 16:42,201909,WESTERN EUROPE-EU,AUSTRIA,GLASGOW,SALZBURG,265,0,265,461,0,461,-42.516269
17/12/2019 16:42,201909,WESTERN EUROPE-EU,AUSTRIA,HUMBERSIDE,VIENNA,0,0,0,92,0,92,-100
17/12/2019 16:42,201909,WESTERN EUROPE-EU,AUSTRIA,LEEDS BRADFORD,INNSBRUCK,422,0,422,587,0,587,-28.109029
17/12/2019 16:42,201909,WESTERN EUROPE-EU,AUSTRIA,MANCHESTER,INNSBRUCK,412,0,412,893,0,893,-53.863382
17/12/2019 16:42,201909,WESTERN EUROPE-EU,AUSTRIA,MANCHESTER,SALZBURG,2066,0,2066,1813,0,1813,13.954771
