rundate,this_period,foreign_region,foreign_country,UK_airport,foreign_airport,total_pax_this_period,total_pax_scheduled_this_period,total_pax_charter_this_period,total_pax_last_period,total_pax_scheduled_last_period,total_pax_charter_last_period,total_pax_percent
14/07/2021 12:42,202105,WESTERN EUROPE-EU,AUSTRIA,HEATHROW,VIENNA,5832,5832,0,0,0,0,0
14/07/2021 12:42,202105,WESTERN EUROPE-EU,AUSTRIA,LUTON,VIENNA,1033,1033,0,0,0,0,0
14/07/2021 12:42,202105,WESTERN EUROPE-EU,AUSTRIA,STANSTED,VIENNA,1205,1205,0,0,0,0,0
14/07/2021 12:42,202105,WESTERN EUROPE-EU,AUSTRIA,MANCHESTER,VIENNA,393,393,0,0,0,0,0
14/07/2021 12:42,202105,WESTERN EUROPE-EU,BELGIUM,HEATHROW,BRUSSELS,5449,5449,0,298,298,0,1728.52349
14/07/2021 12:42,202105,WESTERN EUROPE-EU,BELGIUM,MANCHESTER,BRUSSELS,1849,1849,0,0,0,0,0
14/07/2021 12:42,202105,WESTERN EUROPE-EU,BELGIUM,MANCHESTER,OSTEND,0,0,0,12,0,12,-100
14/07/2021 12:42,202105,WESTERN EUROPE-EU,CROATIA,GATWICK,DUBROVNIK,76,76,0,0,0,0,0
14/07/2021 12:42,202105,WESTERN EUROPE-EU,CROATIA,GATWICK,SPLIT,80,80,0,0,0,0,0
14/07/2021 12:42,202105,WESTERN EUROPE-EU,CROATIA,HEATHROW,SPLIT,32,32,0,0,0,0,0
14/07/2021 12:42,202105,WESTERN EUROPE-EU,CROATIA,HEATHROW,ZAGREB,895,895,0,95,0,95,842.105263
14/07/2021 12:42,202105,WESTERN EUROPE-EU,CROATIA,LUTON,SPLIT,246,246,0,0,0,0,0
14/07/2021 12:42,202105,WESTERN EUROPE-EU,CROATIA,ABERDEEN,ZAGREB,0,0,0,12,0,12,-100
14/07/2021 12:42,202105,WESTERN EUROPE-EU,CYPRUS,GATWICK,LARNACA,83,83,0,0,0,0,0
14/07/2021 12:42,202105,WESTERN EUROPE-EU,CYPRUS,GATWICK,PAPHOS,413,413,0,0,0,0,0
